identifier,DateTime,AmbientTemperature,ExhaustVacuum,AmbientPressure,RelativeHumidity,ElectricalOutput
2045,4/27/2016 15:00,25.21,49.82,1016.44,63.14,450.75
2046,4/27/2016 16:00,18.82,61.27,1019.5,72.23,455.29
2047,4/27/2016 17:00,28.71,64.69,1006.52,68.38,435.85
2048,4/27/2016 18:00,7,41.55,1001.43,97.12,483.92
2049,4/27/2016 19:00,18.41,42.44,1012.66,65.93,463.2
2050,4/27/2016 20:00,29.06,71.64,1005.54,69.84,435.98
2051,4/27/2016 21:00,9.88,37.83,1005.68,97.61,470.44
2052,4/27/2016 22:00,20.06,60.77,1017.19,88.73,447.35
2053,4/27/2016 23:00,11.39,43.72,1010.91,98.83,467.8
2054,4/28/2016 0:00,28.7,71.64,1007.11,69.85,436.58
2055,4/28/2016 1:00,22.55,47.45,1008.65,67.9,447.42
2056,4/28/2016 2:00,28.08,59.14,1016.16,58.08,438.83
2057,4/28/2016 3:00,21.05,61.87,1009.69,62.81,449.05
2058,4/28/2016 4:00,14.47,48.14,1017.28,87.36,457.45
2059,4/28/2016 5:00,8.05,38.38,1021.14,86.39,482.17
2060,4/28/2016 6:00,13.41,45,1022.31,76.29,475.9
2061,4/28/2016 7:00,8.9,41.4,1030.83,85.63,472.95
2062,4/28/2016 8:00,18.83,48.98,1016.33,74.23,453.28
2063,4/28/2016 9:00,24.17,48.78,1018.08,75.14,440.96
2064,4/28/2016 10:00,26.73,49.02,1007.75,67.73,438.17
2065,4/28/2016 11:00,21.54,58.41,1013.99,86.34,450.69
2066,4/28/2016 12:00,26.12,63.31,1013.97,51.6,439.77
2067,4/28/2016 13:00,21.73,50.32,1008.51,84.62,442.1
2068,4/28/2016 14:00,28.28,61.47,1009.44,60.89,443.12
2069,4/28/2016 15:00,25.61,60.32,1015.77,56.48,443.96
2070,4/28/2016 16:00,25.28,70.32,1006.91,81.74,431.43
2071,4/28/2016 17:00,23.88,67.9,1005.99,67.58,446.34
2072,4/28/2016 18:00,34.6,64.96,1003.3,34.32,427.65
2073,4/28/2016 19:00,16.32,43.14,1014.72,70.43,465.38
2074,4/28/2016 20:00,23.56,67.79,1010.14,89.72,441.29
2075,4/28/2016 21:00,9.93,39.04,1023.78,77.08,480.54
2076,4/28/2016 22:00,24.93,73.5,1011.28,83.09,437.35
2077,4/28/2016 23:00,28.11,70.98,1007.76,85.6,431.83
2078,4/29/2016 0:00,29.2,64.84,1009.94,55.37,441.9
2079,4/29/2016 1:00,8.66,41.01,1022.51,98.55,472.16
2080,4/29/2016 2:00,9.35,41.03,1021.33,66.75,482.16
2081,4/29/2016 3:00,23.04,64.27,1014.29,80.23,439.67
2082,4/29/2016 4:00,7.38,41.22,1016.47,96.29,485.73
2083,4/29/2016 5:00,25.09,65.46,1015.29,40.13,442.99
2084,4/29/2016 6:00,5.47,38.68,1017.33,72.71,485.7
2085,4/29/2016 7:00,26.11,69.84,1002.57,84.99,427.45
2086,4/29/2016 8:00,6.62,42.49,1008.74,94.57,482.74
2087,4/29/2016 9:00,21.61,58.62,1017.61,76.07,449.11
2088,4/29/2016 10:00,29.97,70.32,1007.44,53.26,428.42
2089,4/29/2016 11:00,28.79,70.79,1003.83,65.9,425.64
2090,4/29/2016 12:00,23.9,61.41,1011.95,67.87,451.99
2091,4/29/2016 13:00,32.84,74.67,1015.89,31.81,430.88
2092,4/29/2016 14:00,11.11,40.55,1023.91,87.12,476.37
2093,4/29/2016 15:00,14.28,43.02,1012.97,49.44,467.83
2094,4/29/2016 16:00,19.94,61.87,1009.7,66.6,445.97
2095,4/29/2016 17:00,12.25,44.85,1014.13,85.25,470.92
2096,4/29/2016 18:00,15.15,37.64,1014.37,89.82,463.98
2097,4/29/2016 19:00,9.08,40.46,1019.48,77.37,476.81
2098,4/29/2016 20:00,26.58,70.98,1008.96,77.36,434.41
2099,4/29/2016 21:00,19.31,60.07,1014.86,69.37,453.47
2100,4/29/2016 22:00,33.3,80.18,1011.09,63.98,430.16
2101,4/29/2016 23:00,9.33,42.49,1008.93,82.59,478.43
2102,4/30/2016 0:00,26.96,65.34,1015.05,46.93,441.81
2103,4/30/2016 1:00,16.72,44.34,1019.26,63.77,465.89
2104,4/30/2016 2:00,14.38,45.09,1012.95,86.1,464.27
2105,4/30/2016 3:00,32.36,73.91,1003.88,59.84,431.92
2106,4/30/2016 4:00,27.08,63.78,1015.04,50.8,447.24
2107,4/30/2016 5:00,21.45,60.84,1017.86,82.8,444.99
2108,4/30/2016 6:00,20.25,58.33,1013.25,68.92,448.93
2109,4/30/2016 7:00,20.52,57.76,1017.03,81.19,453.64
2110,4/30/2016 8:00,26.04,68.08,1010.82,75.58,430.32
2111,4/30/2016 9:00,18.42,60.1,1009.77,86.75,451.93
2112,4/30/2016 10:00,8.06,39.96,1024.23,94.48,476.03
2113,4/30/2016 11:00,28.8,74.9,1003.48,75.01,434.01
2114,4/30/2016 12:00,23.34,73.5,1011.43,89.74,441.14
2115,4/30/2016 13:00,26.61,56.85,1012.48,48.84,437.26
2116,4/30/2016 14:00,29.24,74.67,1015.81,59.95,432.61
2117,4/30/2016 15:00,12.65,44,1023.03,88.73,471.46
2118,4/30/2016 16:00,12.08,40.75,1015.84,86.9,476.84
2119,4/30/2016 17:00,12.76,40.27,1006.58,49.34,474.03
2120,4/30/2016 18:00,25.65,49.3,1003.73,68.48,440.05
2121,4/30/2016 19:00,17.92,50.66,1012.62,93,456.84
2122,4/30/2016 20:00,16.45,41.48,1016.64,45.21,454.69
2123,4/30/2016 21:00,22.22,59.14,1017.32,83.41,442.31
2124,4/30/2016 22:00,18.56,42.28,1007.75,60.89,462.05
2125,4/30/2016 23:00,19.69,56.65,1020.84,72.14,455.07
2126,5/1/2016 0:00,20.27,63.56,1014.24,86.55,446.93
2127,5/1/2016 1:00,21.47,70.32,1011.72,88.36,440
2128,5/1/2016 2:00,10.1,41.58,1021.26,94.06,468.19
2129,5/1/2016 3:00,29.36,68.94,1007.5,79.91,431.39
2130,5/1/2016 4:00,18.62,59.15,1012.85,82.54,450.81
2131,5/1/2016 5:00,20.55,63.86,1015.12,73.98,447.54
2132,5/1/2016 6:00,8.57,40.69,1020.87,84.15,485.18
2133,5/1/2016 7:00,14.45,43.71,1025.26,84.23,463.6
2134,5/1/2016 8:00,31.17,70.98,1007.19,67.34,431.01
2135,5/1/2016 9:00,31.54,77.24,1008.23,70.19,431.27
2136,5/1/2016 10:00,14.19,43.71,1024.38,83.03,467.8
2137,5/1/2016 11:00,29.35,69.04,1008.55,61.78,445.04
2138,5/1/2016 12:00,29.63,69.59,1008.3,72.53,438.64
2139,5/1/2016 13:00,11.21,44.03,1007.95,93.03,471.79
2140,5/1/2016 14:00,13.74,41.16,1010.74,87.69,473.19
2141,5/1/2016 15:00,25.53,59.57,1010.65,82.04,445.59
2142,5/1/2016 16:00,31.67,69.89,1013.88,39.33,426.35
2143,5/1/2016 17:00,26.63,74.22,1007.44,78.5,434.25
2144,5/1/2016 18:00,24.66,58.86,1013.86,56.39,444.42
2145,5/1/2016 19:00,20.12,45.09,1013.73,57.78,448.35
2146,5/1/2016 20:00,9.52,39.61,1021.18,73.78,478.79
2147,5/1/2016 21:00,13.65,41.58,1020.56,72.17,460.8
2148,5/1/2016 22:00,25.44,66.54,1011.9,56.76,437.99
2149,5/1/2016 23:00,12.41,41.16,1017.45,93.64,464.08
2150,5/2/2016 0:00,14.05,41.39,1019.06,68.54,472.19
2151,5/2/2016 1:00,24.94,63.94,1012.72,73.71,438.55
2152,5/2/2016 2:00,6.08,35.79,1011.08,90.59,483.08
2153,5/2/2016 3:00,28.84,75.6,1018.41,53.96,442.69
2154,5/2/2016 4:00,7.51,43.02,1014.35,86.46,485.38
2155,5/2/2016 5:00,23.88,69.94,1007.48,61,440.63
2156,5/2/2016 6:00,31.88,66.44,1009.25,64.06,427.83
2157,5/2/2016 7:00,28.27,66.56,1007.36,55.99,433.52
2158,5/2/2016 8:00,23.96,51.3,1011.81,71.81,451.11
2159,5/2/2016 9:00,22.44,63.47,1012.02,91.08,444.65
2160,5/2/2016 10:00,14.01,38.91,1015.86,69.24,470.1
2161,5/2/2016 11:00,29.17,64.79,1016.43,61.05,441.2
2162,5/2/2016 12:00,14.53,39,1016.48,76.36,464.86
2163,5/2/2016 13:00,31.42,70.17,999.3,61.22,430.78
2164,5/2/2016 14:00,23.64,58.49,1011.4,74.2,445.75
2165,5/2/2016 15:00,26.25,52.09,1013.2,53.12,450.53
2166,5/2/2016 16:00,6.72,39.85,1011.84,84.66,489.09
2167,5/2/2016 17:00,21.9,63.13,1011.54,81.83,447.4
2168,5/2/2016 18:00,20.11,51.19,1007.82,92.06,449.03
2169,5/2/2016 19:00,29.22,73.18,1012.22,64.91,430.57
2170,5/2/2016 20:00,31.25,69.51,1010.25,36.83,428.77
2171,5/2/2016 21:00,8.13,39.99,1011.71,87.89,486.19
2172,5/2/2016 22:00,22.35,66.44,1011.19,65.41,445.27
2173,5/2/2016 23:00,13.87,38.01,1022.61,84.22,473.39
2174,5/3/2016 0:00,9.27,36.3,1026.93,72.13,479.66
2175,5/3/2016 1:00,17.32,45,1022.19,40.45,469.38
2176,5/3/2016 2:00,13.2,45.01,1013.96,78.78,466.71
2177,5/3/2016 3:00,15.83,45.01,1013.39,81.9,460.22
2178,5/3/2016 4:00,9.44,41.4,1027.64,86.22,473.94
2179,5/3/2016 5:00,26.17,48.92,1009.87,34.43,440.09
2180,5/3/2016 6:00,16.37,44,1024.61,78.26,460.14
2181,5/3/2016 7:00,10.74,40.05,1015.45,87.33,477.93
2182,5/3/2016 8:00,15.45,45,1023.63,70.74,469.54
2183,5/3/2016 9:00,28.54,76.86,1000.09,74.67,433.35
2184,5/3/2016 10:00,23.29,62.91,1013.35,68.25,444.61
2185,5/3/2016 11:00,9.54,41.17,1019.79,65.61,481.18
2186,5/3/2016 12:00,21.04,50.32,1008.41,90.19,446.33
2187,5/3/2016 13:00,23.56,60.77,1017.93,76.34,443.13
2188,5/3/2016 14:00,13.12,39.18,1023.11,64.33,471.44
2189,5/3/2016 15:00,26.03,70.32,1008.81,71.35,438.15
2190,5/3/2016 16:00,10.15,43.41,1018.4,82.07,473.43
2191,5/3/2016 17:00,25.87,59.43,1008.34,65.83,440.26
2192,5/3/2016 18:00,23.1,72.99,1008.85,90.54,440.46
2193,5/3/2016 19:00,22.35,63.94,1010.32,93.02,443.9
2194,5/3/2016 20:00,23.46,47.01,1014.41,69.19,457.76
2195,5/3/2016 21:00,29.76,73.56,1008.07,84.85,432.51
2196,5/3/2016 22:00,23.45,66.25,1009.1,90.28,443.44
2197,5/3/2016 23:00,33.18,72.29,1009.51,58.35,435.26
2198,5/4/2016 0:00,28.85,66.54,1010.73,43.27,437.79
2199,5/4/2016 1:00,25.37,66.75,1017.94,79.26,434.16
2200,5/4/2016 2:00,7.38,44.71,1020.27,70.55,486.91
2201,5/4/2016 3:00,10.9,41.46,1016.66,86.2,479.45
2202,5/4/2016 4:00,20.6,45.38,1014.93,75.78,460.24
2203,5/4/2016 5:00,13.43,40.1,1015.82,87.9,471.77
2204,5/4/2016 6:00,24.73,71.14,1009.07,68.87,437.55
2205,5/4/2016 7:00,24.36,68.61,1010.27,63.78,448.71
2206,5/4/2016 8:00,24.62,72.24,1011.39,83.94,432.13
2207,5/4/2016 9:00,10.87,37.5,1011.43,95.56,474.07
2208,5/4/2016 10:00,24.82,59.27,1012.76,72.34,444.81
2209,5/4/2016 11:00,25.31,49.82,1014.62,62.15,453.05
2210,5/4/2016 12:00,18.77,52.08,1004.02,99.86,449.62
2211,5/4/2016 13:00,21.5,61.5,1008.43,78.13,447.83
2212,5/4/2016 14:00,10.07,41.39,1019.89,70.53,480.54
2213,5/4/2016 15:00,27.92,68.3,1015.02,51.04,437.28
2214,5/4/2016 16:00,24.96,65.18,1012.68,76.19,436.24
2215,5/4/2016 17:00,20.67,70.02,1010.42,94.09,448.75
2216,5/4/2016 18:00,29.13,70.72,1009.61,67.49,436.9
2217,5/4/2016 19:00,24.47,75.23,1012.43,75.25,441.07
2218,5/4/2016 20:00,16.16,25.88,1009.58,72.24,461.86
2219,5/4/2016 21:00,21.32,59.8,1016.26,76.26,452.7
2220,5/4/2016 22:00,20.32,39.72,1002,51.71,458.8
2221,5/4/2016 23:00,24.32,71.14,1011.71,71.65,435.34
2222,5/5/2016 0:00,4.77,39.33,1011.32,68.98,494.91
2223,5/5/2016 1:00,20.87,63.31,1012.27,79.51,446.7
2224,5/5/2016 2:00,28.17,63.13,1012.44,66.61,439.94
2225,5/5/2016 3:00,29.64,69.51,1012.13,44.65,428.69
2226,5/5/2016 4:00,25.25,62.91,1012.51,62.64,443.14
2227,5/5/2016 5:00,22.25,60.77,1017.8,82.19,444.05
2228,5/5/2016 6:00,22.49,71.29,1008.24,75.8,442.58
2229,5/5/2016 7:00,29.16,73.17,1010.96,67.77,429.06
2230,5/5/2016 8:00,14.49,44.84,1024.09,86.55,465.72
2231,5/5/2016 9:00,11.95,41.48,1013.44,74.83,465.41
2232,5/5/2016 10:00,26.99,72.99,1008,76.1,430.81
2233,5/5/2016 11:00,26.36,73.68,1013.99,86.44,430.39
2234,5/5/2016 12:00,9.91,39.64,1010.57,75.82,478.63
2235,5/5/2016 13:00,23.94,51.95,1008.61,73.42,448.67
2236,5/5/2016 14:00,22.84,59.39,1014.61,80.36,443.71
2237,5/5/2016 15:00,13.64,44.88,1019.85,56.86,466.66
2238,5/5/2016 16:00,20.01,43.77,1012.13,65.53,455.66
2239,5/5/2016 17:00,18.58,44.6,1016.61,48.15,459.06
2240,5/5/2016 18:00,25.69,72.43,1006.86,86.38,429.99
2241,5/5/2016 19:00,26.98,72.58,1008.55,78.5,431.12
2242,5/5/2016 20:00,13.73,45.08,1023.55,81.64,470.35
2243,5/5/2016 21:00,28.67,69.14,1008.24,72.68,433.79
2244,5/5/2016 22:00,29.22,75.23,1010.49,48.73,438.57
2245,5/5/2016 23:00,25.67,74.78,1010.24,68.87,440.48
2246,5/6/2016 0:00,22.67,62.52,1016.47,65.63,449.34
2247,5/6/2016 1:00,16.44,44,1024.48,76.51,460.33
2248,5/6/2016 2:00,23.26,59.14,1016.98,76.29,440.37
2249,5/6/2016 3:00,21.14,58.05,1012.98,87.27,449.74
2250,5/6/2016 4:00,31.68,73.68,1014.85,64,431.11
2251,5/6/2016 5:00,8.8,41.26,1008.08,96.52,479.74
2252,5/6/2016 6:00,18.13,49.39,1021.29,82.52,458.53
2253,5/6/2016 7:00,22.68,59.54,1004.32,95.44,437.96
2254,5/6/2016 8:00,14.56,40.69,1015.48,73.73,469.31
2255,5/6/2016 9:00,29.28,75.08,1005.21,59,436.15
2256,5/6/2016 10:00,14,43.34,1016.37,85.51,463.99
2257,5/6/2016 11:00,23.76,74.22,1009.2,92.98,437.47
2258,5/6/2016 12:00,20.98,60.1,1011.07,79.44,450.95
2259,5/6/2016 13:00,27.61,59.54,1005.84,71.27,437.85
2260,5/6/2016 14:00,8.86,40.8,1028.18,91,483.36
2261,5/6/2016 15:00,25.64,63.87,1017.14,49.25,444.34
2262,5/6/2016 16:00,13.5,41.44,1015.72,68.36,471.34
2263,5/6/2016 17:00,33.94,74.67,1015.94,28.16,427.98
2264,5/6/2016 18:00,11.72,39.18,1024.19,68.53,468.98
2265,5/6/2016 19:00,28.61,69.75,1009.82,71.7,440.53
2266,5/6/2016 20:00,20.11,57.25,1010.36,88.89,451.95
2267,5/6/2016 21:00,30.61,67.69,1004.97,47.46,429.8
2268,5/6/2016 22:00,22.04,58.05,1013.11,85.22,447.28
2269,5/6/2016 23:00,27.62,67.51,1012.38,60.25,442.13
2270,5/7/2016 0:00,24.09,63.94,1017.59,51.02,442.92
2271,5/7/2016 1:00,23.22,63.07,1012.91,77.59,446.62
2272,5/7/2016 2:00,16.2,65.46,1013.97,89.84,451.86
2273,5/7/2016 3:00,9.7,40.11,1026.61,75.48,473.97
2274,5/7/2016 4:00,22.85,60.29,1017.29,61.92,448.58
2275,5/7/2016 5:00,31.18,69.04,1008.19,49.72,441.26
2276,5/7/2016 6:00,15.43,39.64,1008.58,87.99,464.05
2277,5/7/2016 7:00,24.57,49.5,1014.22,56.31,455.72
2278,5/7/2016 8:00,9.52,40.96,1023.48,86.49,483.59
2279,5/7/2016 9:00,26.38,66.49,1013.89,43.06,442.38
2280,5/7/2016 10:00,26.32,69.71,1009.39,67.05,441.25
2281,5/7/2016 11:00,25.92,50.16,1003.95,71.3,440.98
2282,5/7/2016 12:00,12.19,40.05,1014.77,84.39,473.92
2283,5/7/2016 13:00,19.79,44.9,1008.66,72.68,455.59
2284,5/7/2016 14:00,9.76,41.01,1019.66,97.59,467.6
2285,5/7/2016 15:00,16.74,41.16,1006.87,74.24,463
2286,5/7/2016 16:00,11.34,41.54,1020.25,75.83,477.24
2287,5/7/2016 17:00,25.9,47.45,1007.8,55.96,443.13
2288,5/7/2016 18:00,16.63,43.77,1012.25,75.09,458.66
2289,5/7/2016 19:00,17.45,50.9,1012.16,83.8,458.67
2290,5/7/2016 20:00,23.34,45.61,1012.73,74.09,455.82
2291,5/7/2016 21:00,24.41,58.59,1012.62,64.52,442.64
2292,5/7/2016 22:00,12.31,44.78,1011.15,77.34,468.29
2293,5/7/2016 23:00,10.35,37.14,1013.37,69.26,472.63
2294,5/8/2016 0:00,33.43,66.44,1010.29,53.45,433.01
2295,5/8/2016 1:00,5.64,40.62,1015.76,85.98,483.17
2296,5/8/2016 2:00,24.8,61.02,1009.86,71.75,438.96
2297,5/8/2016 3:00,24.33,46.93,1013.72,48.27,447.43
2298,5/8/2016 4:00,14.87,38.28,1014.65,80.24,467.29
2299,5/8/2016 5:00,7.66,41.92,1031.96,82.48,485.11
2300,5/8/2016 6:00,27.61,69.68,1012.79,77.01,438.31
2301,5/8/2016 7:00,23.4,72.99,1009.48,88.82,438.51
2302,5/8/2016 8:00,13.98,44.58,1016.48,77.59,473.01
2303,5/8/2016 9:00,18.12,58.95,1017.82,86.16,449.28
2304,5/8/2016 10:00,17.12,48.6,1007.38,79.15,454.47
2305,5/8/2016 11:00,9.56,44.71,1021.13,64.6,487.92
2306,5/8/2016 12:00,24.85,58.05,1011.5,70.12,444.53
2307,5/8/2016 13:00,11.63,41.5,1013.6,87.11,477.3
2308,5/8/2016 14:00,17.19,43.14,1014.34,68.62,464.72
2309,5/8/2016 15:00,15.68,43.7,1015.09,58.96,470.29
2310,5/8/2016 16:00,23.64,69.94,1005.2,64.53,439.66
2311,5/8/2016 17:00,10.19,44.63,1020.58,91.64,472.45
2312,5/8/2016 18:00,27.71,70.32,1008.63,64.05,432.59
2313,5/8/2016 19:00,9.12,41.54,1018.61,79.26,482.95
2314,5/8/2016 20:00,15.78,48.6,1007.24,84.23,460.86
2315,5/8/2016 21:00,27.55,68.08,1011.42,60.71,432.59
2316,5/8/2016 22:00,14.5,39,1017.04,75.75,465.32
2317,5/8/2016 23:00,23.88,51.95,1005.37,75.25,449.52
2318,5/9/2016 0:00,25.01,66.56,1004.55,82.46,434.74
2319,5/9/2016 1:00,22.36,58.79,1011.77,87.51,446.49
2320,5/9/2016 2:00,27.76,44.89,1009.4,50.15,442.83
2321,5/9/2016 3:00,9.95,43.56,1014.85,82.62,477.88
2322,5/9/2016 4:00,17.48,58.95,1016.49,90.35,449.26
2323,5/9/2016 5:00,17.35,47.83,1006.71,80.57,453.96
2324,5/9/2016 6:00,12.82,43.5,1022.38,84.32,471.41
2325,5/9/2016 7:00,28.86,49.3,1003.93,52.85,435.75
2326,5/9/2016 8:00,33.41,77.95,1010.3,59.72,432.9
2327,5/9/2016 9:00,13.63,43.5,1022.12,84.32,468.28
2328,5/9/2016 10:00,24.49,70.79,1005.51,88.65,430.54
2329,5/9/2016 11:00,25.58,63.47,1011.44,66.81,443.66
2330,5/9/2016 12:00,24.25,74.93,1013.07,69.31,445.44
2331,5/9/2016 13:00,9.59,38.56,1017.52,61.89,481.05
2332,5/9/2016 14:00,23.27,64.15,1020.98,71.18,452.26
2333,5/9/2016 15:00,23.09,70.47,1010.76,79.89,439.36
2334,5/9/2016 16:00,28.35,70.32,1009.22,47.13,427.21
2335,5/9/2016 17:00,19.62,68.63,1012.26,68.05,453.84
2336,5/9/2016 18:00,29.13,47.93,1002.5,49.1,435.61
2337,5/9/2016 19:00,21.92,66.54,1012.49,79.82,443.03
2338,5/9/2016 20:00,12.52,40.24,1020.45,97.41,470.56
2339,5/9/2016 21:00,18.17,52.08,1001.91,100.09,451.06
2340,5/9/2016 22:00,27.5,65.59,1011.23,65.37,441.27
2341,5/9/2016 23:00,14.48,39,1016.75,75.97,464.56
2342,5/10/2016 0:00,19.41,46.63,1013.23,86.28,452.6
2343,5/10/2016 1:00,24.43,47.45,1007.68,65.18,446.45
2344,5/10/2016 2:00,25.45,63.76,1009.96,67.78,439.56
2345,5/10/2016 3:00,10.07,39.66,1015.37,83.78,479.64
2346,5/10/2016 4:00,18.85,48.06,1012.52,67.88,451.77
2347,5/10/2016 5:00,24.65,64.63,1020.52,53.45,446.04
2348,5/10/2016 6:00,18.99,62.1,1020,76.76,453.09
2349,5/10/2016 7:00,8.8,39.42,1025.17,68.72,476.5
2350,5/10/2016 8:00,10.16,41.79,1021.35,52.4,472.75
2351,5/10/2016 9:00,27.75,77.24,1007.48,78.37,433.57
2352,5/10/2016 10:00,23.43,61.47,1007.84,87.11,448.01
2353,5/10/2016 11:00,28.62,69.98,1013.3,68.53,432.11
2354,5/10/2016 12:00,15.82,43.34,1014.52,79.07,460.4
2355,5/10/2016 13:00,22.61,44.05,1005.69,76.74,443.45
2356,5/10/2016 14:00,23.96,60.95,1015.01,65.24,446.4
2357,5/10/2016 15:00,29.81,73.67,1005.6,60.91,430.67
2358,5/10/2016 16:00,26.98,70.94,1007.99,68.16,434.73
2359,5/10/2016 17:00,7.64,41.17,1020.01,75.14,488.53
2360,5/10/2016 18:00,20.07,42.23,1012.86,74.11,461.25
2361,5/10/2016 19:00,19.05,59.21,1017.99,89.53,451
2362,5/10/2016 20:00,26.27,58.33,1013.81,60.43,438.82
2363,5/10/2016 21:00,22.45,57.76,1017.55,58.6,450.61
2364,5/10/2016 22:00,26.52,73.21,1002.3,95.38,437.02
2365,5/10/2016 23:00,24.73,69.94,1006.09,59.15,439.86
2366,5/11/2016 0:00,26.11,70.36,1007.64,70.12,445.37
2367,5/11/2016 1:00,10.87,38.38,1020.85,69.78,477.03
2368,5/11/2016 2:00,7.19,38.91,1016.53,88.61,486.05
2369,5/11/2016 3:00,14.91,39.28,1014.57,75.23,469.34
2370,5/11/2016 4:00,19.5,52.72,1025.21,50.21,457.26
2371,5/11/2016 5:00,22.96,68.61,1011.15,76.62,447.18
2372,5/11/2016 6:00,29.74,56.9,1007.15,41.91,438.76
2373,5/11/2016 7:00,16.03,41.23,996.35,82.04,464.67
2374,5/11/2016 8:00,17.35,52.72,1026.31,58.01,463.65
2375,5/11/2016 9:00,11.26,39.35,1015.47,99.28,471.83
2376,5/11/2016 10:00,27.82,59.15,1012.74,42.78,442
2377,5/11/2016 11:00,28.15,71.94,1006.73,68.21,427.69
2378,5/11/2016 12:00,14.66,42.77,1019.37,79.79,463.6
2379,5/11/2016 13:00,26.56,49.02,1007.65,70.78,438.82
2380,5/11/2016 14:00,15.49,42.07,1018.01,78.07,460.32
2381,5/11/2016 15:00,29.29,73.18,1012.4,66.65,430.31
2382,5/11/2016 16:00,21.69,57.17,1011.75,82.63,446.61
2383,5/11/2016 17:00,33.67,80.18,1010.83,60.87,431.99
2384,5/11/2016 18:00,20.79,57.32,1012.47,70.09,446.18
2385,5/11/2016 19:00,23.35,71.85,1009.32,73.48,441.28
2386,5/11/2016 20:00,27.01,43.77,1011.18,46.58,440.64
2387,5/11/2016 21:00,27.71,69.13,1001.63,51.45,432.54
2388,5/11/2016 22:00,23.48,49.16,1002.7,70.22,445.72
2389,5/11/2016 23:00,17.77,43.72,1009.01,77.7,456.34
2390,5/12/2016 0:00,22.24,69.23,1011.83,79.37,441.9
2391,5/12/2016 1:00,24.6,57.85,1012.92,69.56,447.09
2392,5/12/2016 2:00,19.06,50.16,1011.36,99.64,449.74
2393,5/12/2016 3:00,14.56,47.45,1009.52,91.14,451.95
2394,5/12/2016 4:00,26.62,71.73,1009.32,80.1,431.93
2395,5/12/2016 5:00,23.03,59.04,1011.85,81.24,444.85
2396,5/12/2016 6:00,13.73,41.92,1031.01,64.92,466.29
2397,5/12/2016 7:00,13.79,42.07,1018.27,88.06,462.25
2398,5/12/2016 8:00,23.46,73.18,1012.07,88.14,438.62
2399,5/12/2016 9:00,19.58,52.9,1017.46,64.64,458.28
2400,5/12/2016 10:00,12.76,43.7,1015.13,65.34,475.73
2401,5/12/2016 11:00,6.93,43.13,1018.61,88.31,486.94
2402,5/12/2016 12:00,10.63,39.61,1020,72.42,476.99
2403,5/12/2016 13:00,17.46,39.99,1008.52,69.73,461.01
2404,5/12/2016 14:00,6.15,40.77,1022.42,88.57,482.49
2405,5/12/2016 15:00,6.9,44.71,1019.7,71.21,486.3
2406,5/12/2016 16:00,25.77,59.39,1014.76,69.99,438.64
2407,5/12/2016 17:00,27.86,63.07,1011.11,56.81,440.48
2408,5/12/2016 18:00,7.91,41.79,1021.86,54.92,479.02
2409,5/12/2016 19:00,22.35,63.47,1013.21,82.52,440.11
2410,5/12/2016 20:00,17.65,62.1,1019.63,84.3,452.2
2411,5/12/2016 21:00,16.96,52.9,1019.61,81.86,460.2
2412,5/12/2016 22:00,18.71,53.16,1013.26,82.64,455.7
2413,5/12/2016 23:00,24.22,61.86,1013.39,80.11,442.65
2414,5/13/2016 0:00,23.61,59.39,1015.11,78.84,438.08
2415,5/13/2016 1:00,14.01,45.08,1023.28,82.49,464.79
2416,5/13/2016 2:00,31.33,76.86,997.85,64.43,431.44
2417,5/13/2016 3:00,12.86,44.77,1018.75,74.73,468.43
2418,5/13/2016 4:00,16.4,38.01,1022.2,73.05,463.79
2419,5/13/2016 5:00,22.49,58.82,1009.73,85.19,444.11
2420,5/13/2016 6:00,23.75,61.5,1008.16,69.14,442.35
2421,5/13/2016 7:00,28.92,66.51,1015.5,34.51,439.09
2422,5/13/2016 8:00,12.11,41.17,1019.46,62.59,475.53
2423,5/13/2016 9:00,13.64,43.71,1024.41,84.46,468.85
2424,5/13/2016 10:00,28.52,57.82,1004.81,57.82,435.4
2425,5/13/2016 11:00,24.79,59.21,1017.9,53.83,446.04
2426,5/13/2016 12:00,24.27,60.37,1005.13,77.16,437.78
2427,5/13/2016 13:00,31.59,62.7,1009.3,50.16,442.58
2428,5/13/2016 14:00,23.25,51.86,1013.54,78.34,450.22
2429,5/13/2016 15:00,22.1,58.33,1013.71,69.09,441.31
2430,5/13/2016 16:00,24.97,54.2,1012.68,74.25,439.71
2431,5/13/2016 17:00,11.96,43.41,1017.42,79.44,469.34
2432,5/13/2016 18:00,35.03,68.27,1006.55,43.82,426.22
2433,5/13/2016 19:00,17.97,65.94,1012.92,88.22,448.88
2434,5/13/2016 20:00,24.24,70.32,1009.38,82.83,436.45
2435,5/13/2016 21:00,5.04,40.64,1021.35,93.63,484.42
2436,5/13/2016 22:00,17.18,40.55,1000.47,72.03,461.73
2437,5/13/2016 23:00,11.24,25.36,1009.26,97.47,469.92
2438,5/14/2016 0:00,32.69,72.86,1003.57,56.84,431.76
2439,5/14/2016 1:00,27.6,73.42,1011.91,83.66,431.44
2440,5/14/2016 2:00,7.5,38.06,1021.96,83.45,485.98
2441,5/14/2016 3:00,22.15,43.77,1010.81,60.08,448.46
2442,5/14/2016 4:00,18.18,44.63,1020.41,48.64,455.57
2443,5/14/2016 5:00,17.19,37.2,1011.84,67.59,468.4
