identifier,DateTime,AmbientTemperature,ExhaustVacuum,AmbientPressure,RelativeHumidity
3185,6/14/2016 3:00,26.06,67.83,1009.26,66.37
3186,6/14/2016 4:00,15.39,42.28,1007.35,81.35
3187,6/14/2016 5:00,10.98,37.5,1011.12,97.51
3188,6/14/2016 6:00,28.41,74.16,1010.29,72.09
3189,6/14/2016 7:00,4.88,40.27,1012.66,74.51
3190,6/14/2016 8:00,6.58,40.67,1020.18,71.07
3191,6/14/2016 9:00,13.79,40,1016.02,70.17
3192,6/14/2016 10:00,27.16,71.32,1007.81,89.07
3193,6/14/2016 11:00,7.65,41.01,1024.31,97.17
3194,6/14/2016 12:00,16.3,41.16,1007.88,76.61
3195,6/14/2016 13:00,23.04,63.86,1019.83,59.78
3196,6/14/2016 14:00,25.74,65.38,1009.6,54.34
3197,6/14/2016 15:00,24.31,44.05,1006.16,73.3
3198,6/14/2016 16:00,23.43,69.23,1013.09,63.48
3199,6/14/2016 17:00,14.91,46.9,1019.59,98.1
3200,6/14/2016 18:00,31.28,75.08,1005.39,49.53
3201,6/14/2016 19:00,25.84,67.83,1009.26,59.55
3202,6/14/2016 20:00,24.57,49.82,1016.82,65.25
3203,6/14/2016 21:00,13.42,48.04,1011.63,99.32
3204,6/14/2016 22:00,25.31,65.59,1011.16,79.71
3205,6/14/2016 23:00,22.78,59.92,1011.28,88.78
3206,6/15/2016 0:00,20.19,58.86,1014.3,71.64
3207,6/15/2016 1:00,17.98,39.63,1005.42,82.12
3208,6/15/2016 2:00,22.71,75.23,1010.48,76.86
3209,6/15/2016 3:00,13.68,41.7,1019.19,84.07
3210,6/15/2016 4:00,24.87,65.75,1006.45,65.75
3211,6/15/2016 5:00,7.53,41.74,1022.45,90.85
3212,6/15/2016 6:00,24.97,68.61,1011,55.04
3213,6/15/2016 7:00,13.55,40.71,1019.13,75.44
3214,6/15/2016 8:00,8.66,40.11,1032.86,75.31
3215,6/15/2016 9:00,16.84,45.01,1016.14,75.74
3216,6/15/2016 10:00,23.05,68.67,1006.69,76.43
3217,6/15/2016 11:00,17.7,49.78,1005.19,100.09
3218,6/15/2016 12:00,19.39,68.61,1011.09,96.51
3219,6/15/2016 13:00,30.05,56.9,1007.02,41.96
3220,6/15/2016 14:00,19.82,63.9,1013.19,78.96
3221,6/15/2016 15:00,19.1,56.53,1020.18,76.38
3222,6/15/2016 16:00,17.47,43.56,1014.15,54.71
3223,6/15/2016 17:00,23.86,45.87,1007.71,48.73
3224,6/15/2016 18:00,26.31,63.77,1014.15,69.36
3225,6/15/2016 19:00,26.74,69.89,1013.96,51.82
3226,6/15/2016 20:00,9.94,40.46,1018.9,68.51
3227,6/15/2016 21:00,27.01,71.25,1000.46,87.95
3228,6/15/2016 22:00,21.01,51.19,1008.44,81.49
3229,6/15/2016 23:00,34.97,73.56,1006.57,44.69
3230,6/16/2016 0:00,22.51,68.63,1015.1,57.19
3231,6/16/2016 1:00,21.03,67.45,1015.01,68.59
3232,6/16/2016 2:00,29.05,75.6,1017.63,51.16
3233,6/16/2016 3:00,23.6,57.17,1009.84,74.27
3234,6/16/2016 4:00,5.62,43.65,1017.9,77.43
3235,6/16/2016 5:00,21.16,65.48,1016.99,72.79
3236,6/16/2016 6:00,21.89,58.62,1016.15,74.59
3237,6/16/2016 7:00,9.66,40.05,1015.78,89.06
3238,6/16/2016 8:00,25.69,59.07,1006.89,82.34
3239,6/16/2016 9:00,8.33,38.08,1018.94,73.78
3240,6/16/2016 10:00,7.32,41.22,1015.42,97.25
3241,6/16/2016 11:00,21.11,41.67,1012.44,52.86
3242,6/16/2016 12:00,12.25,40.75,1016.02,82.4
3243,6/16/2016 13:00,24.57,51.95,1005.8,70.07
3244,6/16/2016 14:00,16.64,48.92,1011.55,78.76
3245,6/16/2016 15:00,11.57,41.54,1020.13,69.14
3246,6/16/2016 16:00,29.23,75.6,1017.72,52.26
3247,6/16/2016 17:00,32.37,67.83,1008.32,57.39
3248,6/16/2016 18:00,26.17,58.86,1014.52,51.28
3249,6/16/2016 19:00,6.05,38.68,1017.46,66.13
3250,6/16/2016 20:00,8.64,41.66,1014.14,80.44
3251,6/16/2016 21:00,25.91,75.6,1018.23,62.65
3252,6/16/2016 22:00,25.02,59.92,1009.9,76.27
3253,6/16/2016 23:00,25.96,68.08,1010.86,67.07
3254,6/17/2016 0:00,25.5,59.27,1012.92,68.88
3255,6/17/2016 1:00,14.85,45.01,1013.12,85.53
3256,6/17/2016 2:00,19.06,44.63,1004.23,84.43
3257,6/17/2016 3:00,15.22,41.67,1013.18,67.17
3258,6/17/2016 4:00,26.07,71.37,1008.6,79.48
3259,6/17/2016 5:00,7.62,44.71,1020.56,69.96
3260,6/17/2016 6:00,16.94,49.64,1024.43,69.22
3261,6/17/2016 7:00,26.18,69.14,1006.54,85.95
3262,6/17/2016 8:00,21.91,48.7,1006.89,83.97
3263,6/17/2016 9:00,23.24,63.78,1017.1,63.8
3264,6/17/2016 10:00,22.48,50.05,1005.55,82.36
3265,6/17/2016 11:00,12.8,41.16,1022.43,86.19
3266,6/17/2016 12:00,26.17,66.54,1002.23,75.6
3267,6/17/2016 13:00,29.71,73.18,1012.35,63.06
3268,6/17/2016 14:00,7.41,39.16,1015.23,90.66
3269,6/17/2016 15:00,16.25,58.16,1018.34,78.59
3270,6/17/2016 16:00,14.28,44.84,1024.84,79.09
3271,6/17/2016 17:00,22.12,47.93,1005.5,84.47
3272,6/17/2016 18:00,23.06,63.9,1013.54,65.28
3273,6/17/2016 19:00,13.46,39.85,1012.76,72.94
3274,6/17/2016 20:00,26.76,49.02,1007.96,70.05
3275,6/17/2016 21:00,28.57,51.43,1012.02,47.79
3276,6/17/2016 22:00,10.31,38.18,1018.02,70.1
3277,6/17/2016 23:00,28.47,69.23,1013.18,40.73
3278,6/18/2016 0:00,8.35,40.77,1011.77,90.25
3279,6/18/2016 1:00,24.42,57.32,1011.46,55.92
3280,6/18/2016 2:00,25.64,50.05,1006.97,67.72
3281,6/18/2016 3:00,7.69,39.96,1023.9,89.18
3282,6/18/2016 4:00,11.54,45.51,1017.19,83.02
3283,6/18/2016 5:00,15.62,40.89,1007.01,79.21
3284,6/18/2016 6:00,18.74,45.09,1014.24,41.54
3285,6/18/2016 7:00,20.12,65.94,1009.93,76.24
3286,6/18/2016 8:00,17.85,48.14,1017.16,86.68
3287,6/18/2016 9:00,17.21,52.9,1019.91,77.31
3288,6/18/2016 10:00,20.99,67.07,1005.17,82.41
3289,6/18/2016 11:00,17.69,46.36,1019.55,86.64
3290,6/18/2016 12:00,20.58,49.15,1021.42,56.15
3291,6/18/2016 13:00,12.04,38.25,1013.08,82.45
3292,6/18/2016 14:00,29.07,71.64,1006.07,69.53
3293,6/18/2016 15:00,21.81,65.46,1013.97,52.16
3294,6/18/2016 16:00,9.48,40.8,1023.82,78.98
3295,6/18/2016 17:00,13.69,44.85,1016.89,79.87
3296,6/18/2016 18:00,32.18,69.75,1009.94,52.91
3297,6/18/2016 19:00,23.48,60.23,1011.91,79.48
3298,6/18/2016 20:00,27.82,76.09,1007.83,76.07
3299,6/18/2016 21:00,25.26,74.33,1014.79,79.56
3300,6/18/2016 22:00,14.12,42.99,1007.13,78.16
3301,6/18/2016 23:00,23.14,60.27,1018.51,80.54
3302,6/19/2016 0:00,17.74,50.88,1015.56,89.78
3303,6/19/2016 1:00,10.15,41.17,1019.38,82.3
3304,6/19/2016 2:00,8.35,43.79,1016.2,85.23
3305,6/19/2016 3:00,20.35,68.61,1011.17,86.69
3306,6/19/2016 4:00,22.06,45.61,1014.3,77.75
3307,6/19/2016 5:00,15.64,44.21,1020.17,83.28
3308,6/19/2016 6:00,9.32,36.66,1027.46,70.76
3309,6/19/2016 7:00,29.28,65.71,1013.76,48.05
3310,6/19/2016 8:00,7.52,39.61,1018.61,78.96
3311,6/19/2016 9:00,29.08,67.79,1010.91,55.96
3312,6/19/2016 10:00,7.55,42.85,1011.21,93.25
3313,6/19/2016 11:00,26.51,44.57,1007.56,52.23
3314,6/19/2016 12:00,26.52,63.94,1018.23,42.41
3315,6/19/2016 13:00,8.07,41.17,1019.4,86.43
3316,6/19/2016 14:00,25.35,63.21,1012.31,80.16
3317,6/19/2016 15:00,11.36,41.48,1012.8,76.16
3318,6/19/2016 16:00,11.89,40.64,1021.29,97.16
3319,6/19/2016 17:00,20.19,66.86,1012.97,64.7
3320,6/19/2016 18:00,20.04,48.92,1011.14,68.92
3321,6/19/2016 19:00,10.32,39.28,1016.56,94.13
3322,6/19/2016 20:00,12.01,41.48,1017.75,66.67
3323,6/19/2016 21:00,23.08,61.86,1013.44,84.64
3324,6/19/2016 22:00,19.81,66.54,1013.88,80.09
3325,6/19/2016 23:00,24.1,71.29,1007.96,67.56
3326,6/20/2016 0:00,14.47,39.58,1011.31,69.85
3327,6/20/2016 1:00,32.25,77.54,1010.46,54.57
3328,6/20/2016 2:00,9.51,40.81,1015.69,82.52
3329,6/20/2016 3:00,12.63,41.48,1009.61,87.69
3330,6/20/2016 4:00,30.91,76.2,1008.53,58.08
3331,6/20/2016 5:00,8.38,39.22,1015.03,75.14
3332,6/20/2016 6:00,22.63,57.17,1009.83,77.43
3333,6/20/2016 7:00,5.71,40.77,1022.49,87.9
3334,6/20/2016 8:00,13.09,43.67,1012.22,91.91
3335,6/20/2016 9:00,22.72,62.4,1010.28,80.79
3336,6/20/2016 10:00,23.67,72.24,1011.22,90.45
3337,6/20/2016 11:00,18.19,43.96,1011.87,79.68
3338,6/20/2016 12:00,25.58,47.01,1014.5,63.53
3339,6/20/2016 13:00,6.79,40,1019.01,81.83
3340,6/20/2016 14:00,19.05,62.96,1020.48,83.04
3341,6/20/2016 15:00,25.32,63.77,1014.55,74.69
3342,6/20/2016 16:00,15.09,39.52,1017.05,72.43
3343,6/20/2016 17:00,23.44,72.24,1011.28,88.03
3344,6/20/2016 18:00,8.26,44.71,1020.85,68.82
3345,6/20/2016 19:00,17.22,36.71,1013.77,67.92
3346,6/20/2016 20:00,27.46,68.08,1013.06,46.49
3347,6/20/2016 21:00,11.52,40.03,1017.56,87.87
3348,6/20/2016 22:00,27.55,63.13,1012.92,71.29
3349,6/20/2016 23:00,6.5,38.5,1013.92,90.1
3350,6/21/2016 0:00,13.35,39.58,1012.41,83.45
3351,6/21/2016 1:00,21.5,59.87,1019.05,76.56
3352,6/21/2016 2:00,22.46,48.41,1008.66,80.85
3353,6/21/2016 3:00,22.05,63.31,1012.39,76.95
3354,6/21/2016 4:00,18.28,41.1,1002,65.69
3355,6/21/2016 5:00,14.56,53.82,1016.37,64.46
3356,6/21/2016 6:00,26,70.47,1009.61,74.66
3357,6/21/2016 7:00,13.14,40.66,1016.47,94.76
3358,6/21/2016 8:00,24.17,59.44,1012.66,78.53
3359,6/21/2016 9:00,26.11,73.17,1009.8,65.18
3360,6/21/2016 10:00,9.38,44.77,1020.41,85.26
3361,6/21/2016 11:00,18.77,49.21,1012.2,58.69
3362,6/21/2016 12:00,10,39.66,1016.83,78.91
3363,6/21/2016 13:00,10.1,44.03,1008.11,90.29
3364,6/21/2016 14:00,10.35,40.27,1005.09,92.42
3365,6/21/2016 15:00,12.95,40.1,1015.31,86.01
3366,6/21/2016 16:00,21.76,47.93,1005.34,86.28
3367,6/21/2016 17:00,25.06,52.36,1014.7,67.98
3368,6/21/2016 18:00,8.39,52.72,1026.06,86.76
3369,6/21/2016 19:00,23.56,71.85,1009.67,74.78
3370,6/21/2016 20:00,23.58,58.82,1009.68,81.38
3371,6/21/2016 21:00,20.71,45.61,1013.64,82.39
3372,6/21/2016 22:00,13.4,41.78,1010.2,64.57
3373,6/21/2016 23:00,10.36,41.46,1017.53,92.04
3374,6/22/2016 0:00,13.67,42.32,1015.41,79.04
3375,6/22/2016 1:00,29.35,71.58,1010.07,61.8
3376,6/22/2016 2:00,6.61,36.24,1013.57,91.8
3377,6/22/2016 3:00,13.92,39.85,1012.64,68.03
3378,6/22/2016 4:00,27.18,62.66,1009.89,52.83
3379,6/22/2016 5:00,11.41,41.54,1019.94,66.49
3380,6/22/2016 6:00,26.61,69.13,1002.05,51.97
3381,6/22/2016 7:00,20.32,67.71,1007.42,63.71
3382,6/22/2016 8:00,20.97,44.63,1007.64,73.69
3383,6/22/2016 9:00,25.34,49.5,1013.25,50.8
3384,6/22/2016 10:00,6.22,39.85,1012.05,86.88
3385,6/22/2016 11:00,11.87,36.43,1023.42,79.5
3386,6/22/2016 12:00,11.92,41.2,1016.99,81.24
3387,6/22/2016 13:00,28.15,71.25,1000.51,81.04
3388,6/22/2016 14:00,28.01,65.34,1014.68,46.86
3389,6/22/2016 15:00,16.51,41.79,1007.1,74.03
3390,6/22/2016 16:00,13.51,39.31,1012.18,75.19
3391,6/22/2016 17:00,18.34,65.94,1013.27,85.42
3392,6/22/2016 18:00,10.04,41.62,1013.36,95.17
3393,6/22/2016 19:00,20.3,56.53,1020.27,76.49
3394,6/22/2016 20:00,18.6,56.85,1012.34,80.24
3395,6/22/2016 21:00,19.79,51.19,1008.77,94.72
3396,6/22/2016 22:00,11.18,39.61,1018.56,68
3397,6/22/2016 23:00,10.91,40.1,1014.07,91.45
3398,6/23/2016 0:00,18.92,46.93,1009.89,77.98
3399,6/23/2016 1:00,14.1,42.18,1015.05,78.25
3400,6/23/2016 2:00,24.69,59.92,1010.12,80.58
3401,6/23/2016 3:00,23.61,43.77,1011.81,56.08
3402,6/23/2016 4:00,27,60.96,1012.36,58.97
3403,6/23/2016 5:00,15.87,45,1021.92,40
3404,6/23/2016 6:00,30.2,74.34,1004.17,74.77
3405,6/23/2016 7:00,14.18,39.3,1020.1,67.48
3406,6/23/2016 8:00,11.23,43.67,1012.57,72.1
3407,6/23/2016 9:00,32.95,75.08,1005.32,47.7
3408,6/23/2016 10:00,24.33,46.93,1013.83,44.59
3409,6/23/2016 11:00,9.55,38.08,1019.34,68.38
3410,6/23/2016 12:00,27.58,65.27,1013.51,50.43
3411,6/23/2016 13:00,25.56,58.82,1010.44,70.23
3412,6/23/2016 14:00,5.74,37.8,1021.37,74.47
3413,6/23/2016 15:00,8.22,41.82,1032.77,71.63
3414,6/23/2016 16:00,23.18,59.04,1011.44,79.28
3415,6/23/2016 17:00,26.91,70.02,1010.75,59.48
3416,6/23/2016 18:00,16.14,54.3,1017.93,65.68
3417,6/23/2016 19:00,20.69,50.78,1008.71,91.95
3418,6/23/2016 20:00,24.18,66.48,1003.3,70.99
3419,6/23/2016 21:00,2.8,39.64,1011.01,82.96
3420,6/23/2016 22:00,25.26,65.61,1014.43,58.35
3421,6/23/2016 23:00,10.11,52.75,1021.79,76.08
3422,6/24/2016 0:00,17.44,45.01,1013.65,75.13
3423,6/24/2016 1:00,25.37,59.14,1017.27,78.07
3424,6/24/2016 2:00,9.45,41.92,1029.32,91.09
3425,6/24/2016 3:00,10.39,39.69,1003.31,89.6
3426,6/24/2016 4:00,26.2,74.67,1016.69,84.38
3427,6/24/2016 5:00,22.85,47.43,1008.13,66.36
3428,6/24/2016 6:00,12.65,44.03,1007.13,85.23
3429,6/24/2016 7:00,15.14,41.93,1020.95,61.26
3430,6/24/2016 8:00,28.51,70.02,1010.58,54.68
3431,6/24/2016 9:00,22.55,70.79,1006.19,92.56
3432,6/24/2016 10:00,24.35,66.49,1012.48,62.12
3433,6/24/2016 11:00,12.64,41.79,1016.38,92.65
3434,6/24/2016 12:00,24.2,64.33,1011.15,84.23
3435,6/24/2016 13:00,7.52,41.66,1015.2,78.41
3436,6/24/2016 14:00,21.54,58.12,1015.33,78.67
3437,6/24/2016 15:00,23.43,60.32,1015.34,69.34
3438,6/24/2016 16:00,23.24,63.76,1010.1,79.16
3439,6/24/2016 17:00,24.67,69.14,1006.25,88.51
3440,6/24/2016 18:00,6.77,40.78,1024.86,96.58
3441,6/24/2016 19:00,31.94,69.98,1013.32,56.17
3442,6/24/2016 20:00,20.83,49.02,1009.45,91.92
3443,6/24/2016 21:00,8.37,39.99,1010.36,93.26
3444,6/24/2016 22:00,13.75,44.47,1029.63,70.74
3445,6/24/2016 23:00,30.82,70.36,1006.47,58.79
3446,6/25/2016 0:00,25.16,57.17,1009.86,75.7
3447,6/25/2016 1:00,22.1,65.48,1019.3,66.96
3448,6/25/2016 2:00,18.7,52.72,1024.84,57.72
3449,6/25/2016 3:00,19.76,58.79,1017.37,89.09
3450,6/25/2016 4:00,28.45,69.23,1013.07,39.46
3451,6/25/2016 5:00,13.58,49.83,1008.9,86.8
3452,6/25/2016 6:00,20.83,67.32,1011.76,73.11
3453,6/25/2016 7:00,5.85,41.55,1001.95,99.41
3454,6/25/2016 8:00,16.99,40.89,1011.54,64.51
3455,6/25/2016 9:00,10.68,37.92,1009.59,65.05
3456,6/25/2016 10:00,14.65,35.4,1016.16,60.26
3457,6/25/2016 11:00,26.2,71.14,1007.92,72.95
3458,6/25/2016 12:00,32.74,68.31,1010.23,41.29
3459,6/25/2016 13:00,15.78,41.16,1008.43,80.25
3460,6/25/2016 14:00,12.41,39.28,1017.08,87.02
3461,6/25/2016 15:00,25.36,60.07,1015.06,66.11
3462,6/25/2016 16:00,20.56,60.08,1017.79,78.08
3463,6/25/2016 17:00,24.92,63.86,1019.19,59.24
3464,6/25/2016 18:00,31.88,67.32,1013.64,35.1
3465,6/25/2016 19:00,24.51,51.86,1014.64,67.57
3466,6/25/2016 20:00,8.48,40.05,1015.89,90.25
3467,6/25/2016 21:00,27.76,71.97,1008.53,86.97
3468,6/25/2016 22:00,12.08,41.39,1019.45,78.3
3469,6/25/2016 23:00,23.56,73.18,1012.18,87.98
3470,6/26/2016 0:00,11.77,41.06,1021.45,76.63
3471,6/26/2016 1:00,21.37,65.94,1010.73,75.09
3472,6/26/2016 2:00,14.02,43.34,1016.06,85.8
3473,6/26/2016 3:00,17.53,44.9,1020.5,71.1
3474,6/26/2016 4:00,14.89,35.71,1015.1,55.11
3475,6/26/2016 5:00,14.81,43.7,1015.1,60.72
3476,6/26/2016 6:00,28.99,68.24,1008.75,66.57
3477,6/26/2016 7:00,30.49,70.32,1011.34,66.33
3478,6/26/2016 8:00,21.59,66.54,1004.88,90.54
3479,6/26/2016 9:00,24.46,61.9,1013.88,87.16
3480,6/26/2016 10:00,21.63,50.16,1005.7,84.84
3481,6/26/2016 11:00,21.46,46.63,1012.97,71.29
3482,6/26/2016 12:00,5.7,40.35,1012.18,91.57
3483,6/26/2016 13:00,27.11,70.04,1009.76,71.25
3484,6/26/2016 14:00,9.95,41.82,1033.09,69.44
3485,6/26/2016 15:00,18.68,46,1002.2,97.17
3486,6/26/2016 16:00,18.41,65.94,1010.23,84.71
3487,6/26/2016 17:00,19.02,49.25,1019.75,58.29
3488,6/26/2016 18:00,26.25,61.02,1011.47,71.22
3489,6/26/2016 19:00,18.07,63.31,1016.65,72.81
3490,6/26/2016 20:00,26.17,70.47,1010.25,68.96
3491,6/26/2016 21:00,23.83,49.21,1012.93,46.79
3492,6/26/2016 22:00,21.11,59.39,1013.87,85.29
3493,6/26/2016 23:00,13.9,42.86,1030.82,71.89
3494,6/27/2016 0:00,26.64,73.56,1004.98,93.31
3495,6/27/2016 1:00,21.5,45.38,1013.88,64.28
3496,6/27/2016 2:00,11.61,41.17,1019.57,58.82
3497,6/27/2016 3:00,6.13,39.48,1005.17,53.5
3498,6/27/2016 4:00,12.72,40.6,1013.45,86.16
3499,6/27/2016 5:00,17.29,44.63,1019.6,41.98
3500,6/27/2016 6:00,31.8,69.05,1000.77,49.82
3501,6/27/2016 7:00,19.16,43.43,1012.36,72.59
3502,6/27/2016 8:00,23.62,73.67,1007,90.8
3503,6/27/2016 9:00,7.87,41.17,1020.33,77.77
3504,6/27/2016 10:00,25.78,59.15,1013.61,66.68
3505,6/27/2016 11:00,29.29,72.58,1007.39,72.85
3506,6/27/2016 12:00,29.58,76.2,1008.37,60.73
3507,6/27/2016 13:00,24.29,63.57,1010.29,87.3
3508,6/27/2016 14:00,25.25,58.46,1015.54,70.76
3509,6/27/2016 15:00,31.74,72.58,1007.26,59.58
3510,6/27/2016 16:00,7.39,39.85,1011.63,83.61
3511,6/27/2016 17:00,28.5,79.74,1006.75,87.09
3512,6/27/2016 18:00,29.98,67.22,1014.22,52.69
3513,6/27/2016 19:00,22.94,61.5,1008.25,73.45
3514,6/27/2016 20:00,25.85,70.36,1005.59,78.23
3515,6/27/2016 21:00,21.09,74.93,1015.11,81.93
3516,6/27/2016 22:00,27.28,47.93,1003.46,59.22
3517,6/27/2016 23:00,23.86,59.21,1013.02,73.6
3518,6/28/2016 0:00,13.33,40.64,1020.92,91.47
3519,6/28/2016 1:00,23.66,60.37,1006.91,87.13
3520,6/28/2016 2:00,16.8,44.9,1009.14,79.78
3521,6/28/2016 3:00,22.12,57.19,1007.56,76.5
3522,6/28/2016 4:00,24.82,57.19,1007.82,71.46
3523,6/28/2016 5:00,11.09,40.43,1025.47,74.97
3524,6/28/2016 6:00,7.64,40.81,1026.67,95.24
3525,6/28/2016 7:00,27.78,60.07,1014.66,53.74
3526,6/28/2016 8:00,6.49,38.68,1017.94,64.81
3527,6/28/2016 9:00,10.97,40.6,1015,87.59
3528,6/28/2016 10:00,25.27,63.91,1009.82,75.48
3529,6/28/2016 11:00,14.07,43.34,1015.79,86
3530,6/28/2016 12:00,18.9,47.83,1005.31,77.79
3531,6/28/2016 13:00,4.49,38.44,1015.47,76.96
3532,6/28/2016 14:00,5.94,39.9,1007.84,86.33
3533,6/28/2016 15:00,21.94,64.15,1021.2,61.75
3534,6/28/2016 16:00,21.35,59.04,1012.28,95.71
3535,6/28/2016 17:00,7.94,35.77,1017.04,63.22
3536,6/28/2016 18:00,23.6,60.08,1017.51,63.02
3537,6/28/2016 19:00,29.73,67.25,1017.64,37.79
3538,6/28/2016 20:00,10.51,39.04,1023.95,85.35
3539,6/28/2016 21:00,8.7,36.24,1013.34,89.5
3540,6/28/2016 22:00,29.6,69.82,1010.49,61.66
3541,6/28/2016 23:00,24.26,56.57,1013.86,70.35
3542,6/29/2016 0:00,20.61,60.1,1010.84,80.57
3543,6/29/2016 1:00,14.2,38.62,1017.83,77.57
3544,6/29/2016 2:00,8.77,42.49,1010.7,86.78
3545,6/29/2016 3:00,27.38,69.4,1004.57,74.12
3546,6/29/2016 4:00,12.98,39.64,1013.95,74.39
3547,6/29/2016 5:00,32.38,73.91,1004.05,61.69
3548,6/29/2016 6:00,19.2,58.71,1009.8,84.62
3549,6/29/2016 7:00,27.37,63.73,1009.79,65.25
3550,6/29/2016 8:00,18.77,58.66,1010.34,87.25
3551,6/29/2016 9:00,21.95,59.43,1010.29,74.67
3552,6/29/2016 10:00,26.73,77.95,1012.31,78.35
3553,6/29/2016 11:00,16.02,71.14,1019.75,70.42
3554,6/29/2016 12:00,18.86,46.48,1007.28,78.47
3555,6/29/2016 13:00,21.7,64.44,1014.95,73.33
3556,6/29/2016 14:00,20.25,44.78,1007.93,40.16
3557,6/29/2016 15:00,11.42,41.38,1021.98,60.19
3558,6/29/2016 16:00,6.37,41.03,1022.23,80.36
3559,6/29/2016 17:00,14.54,42.99,1009.27,90.88
3560,6/29/2016 18:00,24.43,58.05,1011.88,71.39
3561,6/29/2016 19:00,15.92,37.64,1014.93,83.73
3562,6/29/2016 20:00,27.51,71.29,1009.43,76.92
3563,6/29/2016 21:00,23.64,60.95,1014.92,64.91
3564,6/29/2016 22:00,9,41.54,1018.83,79.61
3565,6/29/2016 23:00,28.98,73.42,1011.25,72.9
3566,6/30/2016 0:00,18.31,50.9,1011.87,86.83
3567,6/30/2016 1:00,15.82,44.2,1018.96,66.73
3568,6/30/2016 2:00,14.88,41.66,1009.4,67.15
3569,6/30/2016 3:00,27.49,63.78,1015.43,47.45
3570,6/30/2016 4:00,10.74,41.46,1016.76,84.59
3571,6/30/2016 5:00,18.21,62.26,1011.97,87.28
3572,6/30/2016 6:00,17.2,40.55,1000.68,72.67
3573,6/30/2016 7:00,8.66,36.25,1028.22,86.96
3574,6/30/2016 8:00,20.59,42.04,1009.78,62.77
3575,6/30/2016 9:00,22.86,58.96,1014.03,54.96
3576,6/30/2016 10:00,23.31,68.63,1014.73,51.57
3577,6/30/2016 11:00,16.71,42.99,1007.72,75.35
3578,6/30/2016 12:00,4.97,38.91,1018.99,89.86
3579,6/30/2016 13:00,31.95,70.8,1008.38,66.26
3580,6/30/2016 14:00,13.89,35.71,1016.4,65.49
3581,6/30/2016 15:00,26.92,51.43,1012.29,59.33
3582,6/30/2016 16:00,23,60.37,1005.34,83.73
3583,6/30/2016 17:00,25.95,59.27,1010.9,70.42
3584,6/30/2016 18:00,14.84,38.91,1013.78,69.27
3585,6/30/2016 19:00,22.5,70.94,1008.04,82.39
3586,6/30/2016 20:00,31.84,77.95,1014.9,55.35
3587,6/30/2016 21:00,19.35,39.39,1013.91,61.53
3588,6/30/2016 22:00,24.26,67.69,1008.48,66.74
3589,6/30/2016 23:00,21.95,68.08,1012.91,69.36
3590,7/1/2016 0:00,16.07,65.46,1013.88,87.11
3591,7/1/2016 1:00,30.21,79.74,1006.82,54.03
3592,7/1/2016 2:00,13.66,45,1021.97,79.04
3593,7/1/2016 3:00,9.76,39.16,1014.19,85.4
3594,7/1/2016 4:00,15.69,39.3,1019.03,60.57
3595,7/1/2016 5:00,5.29,41.38,1020.62,83.83
3596,7/1/2016 6:00,26.72,65.61,1014.41,52.01
3597,7/1/2016 7:00,12.68,41.4,1021.59,78.57
3598,7/1/2016 8:00,29.24,64.33,1011.49,65.08
3599,7/1/2016 9:00,19.09,43.14,1012.34,45.75
3600,7/1/2016 10:00,5.06,40.64,1021.49,93.7
3601,7/1/2016 11:00,26.23,70.72,1009.73,73.44
3602,7/1/2016 12:00,27.15,73.9,1007.57,74.42
3603,7/1/2016 13:00,23.47,65.61,1014.57,69.83
3604,7/1/2016 14:00,19.78,44.71,1015.7,29.43
3605,7/1/2016 15:00,13.07,40.83,1010,84.84
3606,7/1/2016 16:00,8.52,38.5,1013.16,64.06
3607,7/1/2016 17:00,10.39,40.96,1023.51,84.73
3608,7/1/2016 18:00,30.2,56.9,1006.89,42.69
3609,7/1/2016 19:00,23.93,64.05,1013.09,86.02
3610,7/1/2016 20:00,21.11,43.43,1010.1,62.62
3611,7/1/2016 21:00,16.59,41.79,1006.67,73.9
3612,7/1/2016 22:00,30.52,70.4,1003.9,64.33
3613,7/1/2016 23:00,15.74,43.71,1024.7,78.38
3614,7/2/2016 0:00,21.25,44.05,1005.69,81.87
3615,7/2/2016 1:00,12.25,44.58,1016.47,81.15
3616,7/2/2016 2:00,6.49,43.65,1020.41,72.78
3617,7/2/2016 3:00,14.1,48.92,1011.6,84.39
3618,7/2/2016 4:00,24.62,58.66,1011.43,56.61
3619,7/2/2016 5:00,16,43.34,1013.89,78.39
3620,7/2/2016 6:00,28.67,66.25,1007.96,76.36
3621,7/2/2016 7:00,29.18,68.24,1010.04,68.04
3622,7/2/2016 8:00,26.8,68.31,1011.04,61.48
3623,7/2/2016 9:00,16.76,43.67,1011.27,70.55
3624,7/2/2016 10:00,9.44,39.82,1013.26,91.55
3625,7/2/2016 11:00,11.44,34.03,1018.57,74.06
3626,7/2/2016 12:00,13.45,43.14,1015.5,74.33
3627,7/2/2016 13:00,16.46,61.27,1020.02,74.54
3628,7/2/2016 14:00,12.91,40.73,1017.66,93.66
3629,7/2/2016 15:00,18.58,64.45,1009.68,67.57
3630,7/2/2016 16:00,13.1,40.03,1017.79,84.48
3631,7/2/2016 17:00,13.45,41.16,1022.04,82.96
3632,7/2/2016 18:00,10.01,43.7,1015.73,91.97
3633,7/2/2016 19:00,17.32,41.67,1013.23,68.07
3634,7/2/2016 20:00,21.49,61.27,1019.81,63.21
3635,7/2/2016 21:00,23.56,49.16,1003.31,66.98
