TimeStamp,operating_pressure,operating_time,predicted_operating_time
2021/01/08 14:32,0.528,2.7,2.373179363
2021/01/08 14:33,0.553,2.3,2.436873245
2021/01/08 14:34,0.521,2.2,2.375832976
2021/01/08 14:35,0.556,2.4,2.529277926
2021/01/08 14:36,0.537,2.6,2.379128155
2021/01/08 14:37,0.51,2.4,2.36975081
2021/01/08 14:38,0.504,2.8,2.369746253
2021/01/08 14:39,0.537,2.5,2.379128155
2021/01/08 14:40,0.502,2.8,2.369745537
2021/01/08 14:42,0.532,2,2.371003168
2021/01/08 14:43,0.509,2.5,2.369749673
2021/01/08 14:45,0.512,2.6,2.369753817
2021/01/08 14:46,0.512,2,2.369753817
2021/01/08 14:47,0.559,2.8,2.618402585
2021/01/08 14:49,0.516,2.5,2.36976453
2021/01/08 14:50,0.548,2.4,2.467479018
2021/01/08 14:51,0.502,3,2.369745537
2021/01/08 14:53,0.551,2.5,2.429253779
2021/01/08 14:54,0.558,2.9,2.591054574
2021/01/08 14:55,0.547,2.7,2.465143749
2021/01/08 14:56,0.531,2.7,2.367726193
2021/01/08 14:57,0.511,2,2.369752175
2021/01/08 14:58,0.502,2.1,2.369745537
2021/01/08 14:59,0.549,2.3,2.470282615
2021/01/08 15:00,0.56,3,2.606790256
2021/01/08 15:01,0.528,2.7,2.373179363
2021/01/08 15:02,0.505,2.4,2.369746717
2021/01/08 15:03,0.525,2.6,2.370450866
2021/01/08 15:04,0.514,2.6,2.369758176
2021/01/08 15:06,0.528,3,2.373179363
2021/01/08 15:07,0.538,2.3,2.370103526
2021/01/08 15:08,0.529,2.2,2.373225404
2021/01/08 15:10,0.514,2.1,2.369758176
2021/01/08 15:11,0.532,2.9,2.371003168
2021/01/08 15:12,0.507,2.1,2.369747933
2021/01/08 15:14,0.53,2.9,2.367656514
2021/01/08 15:15,0.529,2.9,2.373225404
2021/01/08 15:16,0.506,2.6,2.369747271
2021/01/08 15:18,0.527,2.8,2.377854068
2021/01/08 15:19,0.531,2.6,2.367726193
2021/01/08 15:20,0.555,2.3,2.531397033
2021/01/08 15:21,0.519,2.7,2.375816291
2021/01/08 15:25,0.526,2.7,2.377823529
2021/01/08 15:26,0.528,2.1,2.373179363
2021/01/08 15:27,0.538,2.4,2.370103526
2021/01/08 15:28,0.53,2.2,2.367656514
2021/01/08 15:42,0.516,2.4,2.36976453
2021/01/08 15:43,0.522,2.1,2.375844136
2021/01/08 16:44,0.519,2.6,2.375816291
2021/01/08 16:45,0.558,2.9,2.591054574
2021/01/08 16:47,0.503,2.3,2.369745864
2021/01/08 18:34,0.518,2.1,2.369773841
2021/01/08 19:30,0.517,2.5,2.369768739
2021/01/08 19:34,0.535,2.2,2.380923534
2021/01/08 19:36,0.559,2.2,2.618402585
2021/01/08 19:42,0.529,3,2.373225404
2021/01/08 19:43,0.526,2.1,2.377823529
2021/01/11 06:11,0.53,2.6,2.367656514
2021/01/11 13:19,0.531,2.1,2.367726193
2021/01/11 13:29,0.541,2.3,2.376694946
2021/01/11 13:30,0.555,2.1,2.531397033
2021/01/11 13:35,0.534,2.4,2.376515269
2021/01/11 13:36,0.5,3,2.36974503
2021/01/11 13:37,0.519,2.4,2.375816291
2021/01/11 15:01,0.559,2.7,2.618402585
2021/01/11 15:02,0.552,2.4,2.433834955
2021/01/11 15:14,0.507,2.1,2.369747933
2021/01/11 15:15,0.551,2,2.429253779
2021/01/11 15:16,0.547,2.1,2.465143749
2021/01/11 15:17,0.549,2.7,2.470282615
2021/01/11 15:18,0.504,2.8,2.369746253
2021/01/11 15:19,0.536,2.2,2.382371671
2021/01/11 15:20,0.519,2.2,2.375816291
2021/01/11 15:21,0.535,2.3,2.380923534
2021/01/11 15:22,0.554,2.2,2.456623383
2021/01/11 15:23,0.55,2,2.427961742
2021/01/11 15:24,0.519,2.2,2.375816291
2021/01/11 15:25,0.528,2.9,2.373179363
2021/01/11 15:26,0.555,2,2.531397033
2021/01/11 15:27,0.502,2.2,2.369745537
2021/01/11 15:28,0.501,2.1,2.369745262
2021/01/11 15:29,0.547,2.4,2.465143749
2021/01/11 15:30,0.512,2.8,2.369753817
2021/01/11 15:31,0.529,2.6,2.373225404
2021/01/11 15:32,0.541,2.5,2.376694946
2021/01/11 15:33,0.538,2,2.370103526
2021/01/11 15:34,0.517,2.3,2.369768739
2021/01/11 15:35,0.542,2.4,2.37105466
2021/01/11 15:36,0.508,2.1,2.369748725
2021/01/11 15:37,0.536,2.5,2.382371671
2021/01/11 15:38,0.553,2.3,2.436873245
2021/01/11 15:39,0.512,2.3,2.369753817
2021/01/11 15:40,0.559,2.5,2.618402585
2021/01/11 15:41,0.535,2.2,2.380923534
2021/01/11 15:42,0.552,2.2,2.433834955
2021/01/11 15:43,0.523,3,2.370413888
2021/01/11 15:44,0.533,2.4,2.376099501
2021/01/11 15:45,0.527,2.8,2.377854068
2021/01/11 15:46,0.521,2.5,2.375832976
2021/01/11 15:47,0.524,2.3,2.370430522
2021/01/11 15:48,0.526,2.3,2.377823529
2021/01/11 15:49,0.56,2.9,2.606790256
2021/01/11 15:50,0.52,2.4,2.375823817
2021/01/11 15:51,0.537,2.5,2.379128155
2021/01/11 15:52,0.534,2.8,2.376515269
2021/01/11 15:53,0.54,3,2.361164741
2021/01/11 16:02,0.554,2.5,2.456623383
2021/01/11 16:03,0.555,2.6,2.531397033
2021/01/11 16:04,0.526,2.4,2.377823529
2021/01/11 16:06,0.537,2.5,2.379128155
2021/01/11 16:07,0.528,2.9,2.373179363
2021/01/11 16:08,0.559,2,2.618402585
2021/01/11 16:47,0.522,3,2.375844136
2021/01/11 16:48,0.529,2.2,2.373225404
2021/01/11 16:56,0.516,2.3,2.36976453
2021/01/11 16:57,0.536,2.6,2.382371671
2021/01/11 16:58,0.541,2.8,2.376694946
2021/01/11 16:59,0.55,2.4,2.427961742
2021/01/11 17:00,0.529,2.5,2.373225404
2021/01/11 17:01,0.508,3,2.369748725
2021/01/11 17:02,0.51,3,2.36975081
2021/01/11 17:03,0.514,2.4,2.369758176
2021/01/11 17:04,0.522,2.8,2.375844136
2021/01/11 17:05,0.521,2.5,2.375832976
2021/01/11 17:06,0.557,2.2,2.562387795
2021/01/11 17:07,0.514,2,2.369758176
2021/01/11 17:08,0.56,2.2,2.606790256
2021/01/11 17:09,0.529,2.7,2.373225404
2021/01/11 17:10,0.543,2.8,2.371920192
2021/01/11 17:11,0.514,2.6,2.369758176
2021/01/11 17:12,0.518,2.9,2.369773841
2021/01/11 17:13,0.532,2.4,2.371003168
2021/01/11 17:14,0.556,2.4,2.529277926
2021/01/11 17:15,0.547,2.1,2.465143749
2021/01/11 17:16,0.508,2.3,2.369748725
2021/01/11 17:17,0.523,2.5,2.370413888
2021/01/11 17:18,0.508,2.5,2.369748725
2021/01/11 17:19,0.514,2.5,2.369758176
2021/01/11 17:20,0.544,2.3,2.412633094
2021/01/11 17:21,0.556,2.7,2.529277926
2021/01/11 17:22,0.546,2.2,2.415524801
2021/01/11 17:23,0.5,2.9,2.36974503
2021/01/11 17:24,0.549,2.1,2.470282615
2021/01/11 17:25,0.556,2.6,2.529277926
2021/01/11 17:26,0.521,2.3,2.375832976
2021/01/11 17:27,0.552,2.7,2.433834955
2021/01/11 17:28,0.523,2.1,2.370413888
2021/01/11 17:29,0.533,2.8,2.376099501
2021/01/11 17:30,0.507,2.5,2.369747933
2021/01/11 17:31,0.538,2.9,2.370103526
2021/01/11 17:32,0.555,2.1,2.531397033
2021/01/11 17:33,0.502,2.8,2.369745537
2021/01/11 17:34,0.536,2.4,2.382371671
2021/01/11 17:35,0.546,2.4,2.415524801
2021/01/11 17:36,0.549,2.4,2.470282615
2021/01/11 17:39,0.51,2.5,2.36975081
2021/01/11 17:40,0.504,2.6,2.369746253
2021/01/11 17:51,0.535,2.7,2.380923534
2021/01/11 17:52,0.53,2.9,2.367656514
2021/01/11 18:35,0.541,2.2,2.376694946
2021/01/14 00:56,0.548,2.9,2.467479018
2021/01/14 02:25,0.555,2.6,2.531397033
2021/01/14 02:33,0.528,2.9,2.373179363
2021/01/14 02:34,0.531,2.3,2.367726193
2021/01/14 02:36,0.507,2.6,2.369747933
2021/01/14 02:37,0.516,2.4,2.36976453
2021/01/14 02:38,0.538,2.4,2.370103526
2021/01/14 03:33,0.545,2.9,2.413935234
2021/01/14 04:05,0.549,2.7,2.470282615
2021/01/14 04:20,0.517,2.1,2.369768739
2021/01/14 04:21,0.536,2.8,2.382371671
2021/01/14 04:22,0.527,2.4,2.377854068
2021/01/14 04:24,0.51,2.6,2.36975081
2021/01/14 04:25,0.537,2.3,2.379128155
2021/01/14 04:26,0.557,2.7,2.562387795
2021/01/14 04:28,0.523,2.4,2.370413888
2021/01/14 04:29,0.523,2.4,2.370413888
2021/01/14 04:30,0.513,2.4,2.369755793
2021/01/14 04:32,0.508,2.9,2.369748725
2021/01/14 04:33,0.538,2.3,2.370103526
2021/01/14 04:34,0.528,2.4,2.373179363
2021/01/14 04:35,0.521,2.2,2.375832976
2021/01/14 04:36,0.537,2.7,2.379128155
2021/01/14 04:37,0.504,2.5,2.369746253
2021/01/14 04:38,0.531,2.7,2.367726193
2021/01/14 04:39,0.502,2.8,2.369745537
2021/01/14 04:40,0.524,2.7,2.370430522
2021/01/14 04:41,0.541,2.5,2.376694946
2021/01/14 04:42,0.552,2.7,2.433834955
2021/01/14 04:43,0.515,2.7,2.369761053
2021/01/14 04:44,0.515,2.2,2.369761053
2021/01/14 04:45,0.504,2.7,2.369746253
2021/01/14 04:46,0.528,2.8,2.373179363
2021/01/14 04:47,0.505,2.1,2.369746717
2021/01/14 04:48,0.507,2.8,2.369747933
2021/01/14 04:49,0.518,2.1,2.369773841
2021/01/14 04:50,0.526,2.3,2.377823529
2021/01/14 04:51,0.514,2.2,2.369758176
2021/01/14 04:52,0.519,2.3,2.375816291
2021/01/14 04:53,0.538,2.9,2.370103526
2021/01/14 04:54,0.526,3,2.377823529
2021/01/14 04:55,0.555,2.9,2.531397033
2021/01/14 04:56,0.531,2.2,2.367726193
2021/01/14 04:57,0.553,2.3,2.436873245
2021/01/14 04:58,0.522,3,2.375844136
2021/01/14 04:59,0.513,2.8,2.369755793
2021/01/14 05:00,0.546,2.8,2.415524801
2021/01/14 05:01,0.506,2.8,2.369747271
2021/01/14 05:02,0.524,2.4,2.370430522
2021/01/14 05:03,0.504,2.6,2.369746253
2021/01/14 05:04,0.5,2.4,2.36974503
2021/01/14 05:05,0.504,2.2,2.369746253
2021/01/14 05:06,0.513,2.6,2.369755793
2021/01/14 05:07,0.555,2.3,2.531397033
2021/01/14 05:08,0.559,2.9,2.618402585
2021/01/14 05:10,0.511,2.7,2.369752175
2021/01/14 05:11,0.542,2.7,2.37105466
2021/01/14 05:12,0.554,2.3,2.456623383
2021/01/14 05:14,0.541,2.5,2.376694946
2021/01/14 05:15,0.55,2.3,2.427961742
2021/01/14 05:16,0.504,2.2,2.369746253
2021/01/14 05:18,0.534,2.2,2.376515269
2021/01/14 05:19,0.551,2.6,2.429253779
2021/01/14 05:20,0.51,2.6,2.36975081
2021/01/14 05:22,0.546,2.3,2.415524801
2021/01/14 05:23,0.545,2.4,2.413935234
2021/01/14 05:29,0.537,2.4,2.379128155
2021/01/14 05:30,0.526,2.7,2.377823529
2021/01/14 05:31,0.507,2.6,2.369747933
2021/01/14 05:40,0.516,2.1,2.36976453
2021/01/14 05:41,0.52,2.2,2.375823817
2021/01/14 06:36,0.502,3,2.369745537
2021/01/14 06:37,0.536,2.9,2.382371671
2021/01/14 06:38,0.544,2.5,2.412633094
2021/01/14 06:40,0.556,2.9,2.529277926
2021/01/14 06:41,0.527,2,2.377854068
2021/01/14 06:42,0.521,2.9,2.375832976
2021/01/14 06:44,0.517,2.7,2.369768739
2021/01/14 06:45,0.553,2.3,2.436873245
2021/01/14 06:46,0.502,2.2,2.369745537
2021/01/14 06:48,0.537,2.5,2.379128155
2021/01/14 06:49,0.518,2,2.369773841
2021/01/14 06:50,0.536,2.7,2.382371671
2021/01/14 06:52,0.55,2.1,2.427961742
2021/01/14 06:53,0.522,2.4,2.375844136
2021/01/14 06:54,0.531,2.7,2.367726193
2021/01/14 06:56,0.553,2.8,2.436873245
2021/01/14 06:57,0.509,2.1,2.369749673
2021/01/14 06:58,0.539,2.9,2.364781072
2021/01/14 06:59,0.52,2.2,2.375823817
2021/01/14 07:00,0.541,2.8,2.376694946
2021/01/14 07:01,0.515,2.8,2.369761053
2021/01/14 07:02,0.554,2.9,2.456623383
2021/01/14 07:03,0.557,2.3,2.562387795
2021/01/14 07:04,0.537,2.7,2.379128155
2021/01/14 07:05,0.549,2.4,2.470282615
2021/01/14 07:06,0.525,2.6,2.370450866
2021/01/14 07:07,0.54,2.1,2.361164741
2021/01/14 07:08,0.527,2.8,2.377854068
2021/01/14 07:09,0.516,2.9,2.36976453
2021/01/14 07:10,0.55,2.9,2.427961742
2021/01/14 07:11,0.532,2.9,2.371003168
2021/01/14 07:12,0.5,2.9,2.36974503
2021/01/14 07:13,0.546,2.1,2.415524801
2021/01/14 07:14,0.514,2.3,2.369758176
2021/01/14 07:15,0.534,2.1,2.376515269
2021/01/14 07:16,0.51,2,2.36975081
2021/01/14 07:17,0.547,2.5,2.465143749
2021/01/14 07:18,0.551,2.7,2.429253779
2021/01/14 07:19,0.517,2.4,2.369768739
2021/01/14 07:20,0.525,2.4,2.370450866
2021/01/14 07:21,0.559,3,2.618402585
2021/01/14 07:22,0.538,3,2.370103526
2021/01/14 07:23,0.524,2.4,2.370430522
2021/01/14 07:24,0.542,2.1,2.37105466
2021/01/14 07:25,0.538,2.7,2.370103526
2021/01/14 07:26,0.554,2.7,2.456623383
2021/01/14 07:27,0.527,2.5,2.377854068
2021/01/14 07:28,0.537,2.8,2.379128155
2021/01/14 07:29,0.54,2.8,2.361164741
2021/01/14 07:30,0.517,2.4,2.369768739
2021/01/14 07:31,0.508,2.4,2.369748725
2021/01/14 07:32,0.534,2.1,2.376515269
2021/01/14 07:33,0.504,3,2.369746253
2021/01/14 07:34,0.542,2.1,2.37105466
2021/01/14 07:35,0.547,2.2,2.465143749
2021/01/14 07:36,0.506,2.9,2.369747271
2021/01/14 07:37,0.521,2.7,2.375832976
2021/01/14 07:38,0.544,2.7,2.412633094
2021/01/14 07:39,0.543,2.5,2.371920192
2021/01/14 07:40,0.512,2.7,2.369753817
2021/01/14 07:41,0.537,2.9,2.379128155
2021/01/14 07:42,0.558,2.5,2.591054574
2021/01/14 07:43,0.559,2.5,2.618402585
2021/01/14 07:44,0.503,2.4,2.369745864
2021/01/14 07:46,0.528,2.1,2.373179363
2021/01/14 07:48,0.537,2.7,2.379128155
2021/01/14 07:49,0.514,2.7,2.369758176
2021/01/14 07:53,0.525,2.5,2.370450866
2021/01/14 07:54,0.504,2.6,2.369746253
2021/01/14 07:55,0.554,2.8,2.456623383
2021/01/14 08:06,0.508,2.9,2.369748725
2021/01/14 08:07,0.552,3,2.433834955
2021/01/14 14:36,0.537,3,2.379128155
2021/01/14 15:51,0.555,2.4,2.531397033
2021/01/14 16:00,0.545,2.2,2.413935234
2021/01/14 16:01,0.538,2.9,2.370103526
2021/01/14 16:02,0.542,2.7,2.37105466
2021/01/14 16:03,0.546,2.5,2.415524801
2021/01/14 16:04,0.529,2.7,2.373225404
2021/01/14 16:05,0.518,2.5,2.369773841
2021/01/14 16:06,0.554,2.8,2.456623383
2021/01/14 17:05,0.527,2.1,2.377854068
2021/01/14 17:39,0.526,2.5,2.377823529
2021/01/14 18:08,0.53,2.7,2.367656514
2021/01/14 18:11,0.531,2.5,2.367726193
2021/01/14 18:15,0.556,2.2,2.529277926
2021/01/14 18:17,0.523,2.5,2.370413888
2021/01/14 18:19,0.525,2.7,2.370450866
2021/01/14 18:22,0.527,2.9,2.377854068
2021/01/14 18:24,0.504,3,2.369746253
2021/01/14 18:32,0.506,2.1,2.369747271
2021/01/14 18:33,0.539,2.3,2.364781072
2021/01/14 18:34,0.554,2.3,2.456623383
2021/01/14 18:35,0.543,3,2.371920192
2021/01/14 18:36,0.502,2.6,2.369745537
2021/01/14 18:37,0.558,2.5,2.591054574
2021/01/14 18:38,0.544,2.5,2.412633094
2021/01/14 18:39,0.543,2.6,2.371920192
2021/01/14 18:40,0.545,2.1,2.413935234
2021/01/14 18:41,0.531,2.5,2.367726193
2021/01/14 18:42,0.526,2.8,2.377823529
2021/01/14 18:43,0.512,2.2,2.369753817
2021/01/14 18:44,0.549,2.7,2.470282615
2021/01/14 18:45,0.556,2.3,2.529277926
2021/01/14 18:46,0.523,2.9,2.370413888
2021/01/14 18:47,0.534,2.2,2.376515269
2021/01/14 18:48,0.522,2.4,2.375844136
2021/01/14 18:49,0.503,2.7,2.369745864
2021/01/14 18:50,0.537,2.1,2.379128155
2021/01/14 18:51,0.535,2.3,2.380923534
2021/01/14 18:52,0.534,2.4,2.376515269
2021/01/14 18:53,0.552,2.7,2.433834955
2021/01/14 18:54,0.531,2.4,2.367726193
2021/01/14 18:55,0.541,2.1,2.376694946
2021/01/14 18:56,0.556,2.4,2.529277926
2021/01/14 18:57,0.56,2.5,2.606790256
2021/01/14 18:58,0.559,2.3,2.618402585
2021/01/14 18:59,0.515,2.6,2.369761053
2021/01/14 19:00,0.544,2.3,2.412633094
2021/01/14 19:01,0.523,2.4,2.370413888
2021/01/14 19:02,0.523,2.2,2.370413888
2021/01/14 19:03,0.546,2.5,2.415524801
2021/01/14 19:04,0.517,2.5,2.369768739
2021/01/14 19:05,0.522,2.3,2.375844136
2021/01/14 19:06,0.546,2.4,2.415524801
2021/01/14 19:07,0.502,2.4,2.369745537
2021/01/14 19:08,0.501,2.6,2.369745262
2021/01/14 19:09,0.507,2.3,2.369747933
2021/01/14 19:10,0.528,2.1,2.373179363
2021/01/14 19:11,0.511,3,2.369752175
2021/01/14 19:12,0.54,2,2.361164741
2021/01/14 19:13,0.541,2.5,2.376694946
2021/01/14 19:14,0.56,2.4,2.606790256
2021/01/14 19:15,0.505,2.6,2.369746717
2021/01/14 19:16,0.522,2,2.375844136
2021/01/14 19:17,0.542,2,2.37105466
2021/01/14 19:18,0.528,2,2.373179363
2021/01/14 19:19,0.503,2.3,2.369745864
2021/01/14 19:20,0.545,2.9,2.413935234
2021/01/14 19:21,0.54,2.5,2.361164741
2021/01/14 19:22,0.525,2.3,2.370450866
2021/01/14 19:23,0.51,2.6,2.36975081
2021/01/14 19:24,0.543,2.1,2.371920192
2021/01/14 19:25,0.538,2.7,2.370103526
2021/01/14 19:26,0.536,2.5,2.382371671
2021/01/14 19:27,0.508,2.1,2.369748725
2021/01/14 19:28,0.548,2.3,2.467479018
2021/01/14 19:29,0.513,2.4,2.369755793
2021/01/14 19:30,0.552,2.5,2.433834955
2021/01/14 19:31,0.559,2.6,2.618402585
2021/01/14 19:32,0.514,2.8,2.369758176
2021/01/14 19:33,0.519,2.9,2.375816291
2021/01/14 19:34,0.554,2.6,2.456623383
2021/01/14 19:35,0.557,2.5,2.562387795
2021/01/14 19:36,0.506,2.6,2.369747271
2021/01/14 19:37,0.551,2.7,2.429253779
2021/01/14 19:38,0.544,2.4,2.412633094
2021/01/14 19:39,0.534,2.7,2.376515269
2021/01/14 19:40,0.55,3,2.427961742
2021/01/14 19:41,0.507,2.7,2.369747933
2021/01/14 19:42,0.508,2.3,2.369748725
2021/01/14 19:43,0.517,2.4,2.369768739
2021/01/14 19:44,0.502,2.8,2.369745537
2021/01/14 19:45,0.506,2.5,2.369747271
2021/01/14 19:46,0.538,2.4,2.370103526
2021/01/14 19:47,0.53,2.8,2.367656514
2021/01/14 19:48,0.502,2,2.369745537
2021/01/14 19:49,0.511,2.3,2.369752175
2021/01/14 19:50,0.548,2.1,2.467479018
2021/01/14 19:51,0.503,2.1,2.369745864
2021/01/14 19:52,0.514,2.2,2.369758176
2021/01/14 19:53,0.541,2.8,2.376694946
2021/01/14 19:54,0.527,2,2.377854068
2021/01/14 19:55,0.546,2.5,2.415524801
2021/01/14 19:56,0.505,2.5,2.369746717
2021/01/14 19:57,0.504,3,2.369746253
2021/01/14 19:58,0.541,2.2,2.376694946
2021/01/14 19:59,0.549,3,2.470282615
2021/01/14 20:00,0.524,2.6,2.370430522
2021/01/14 20:01,0.539,2.1,2.364781072
2021/01/14 20:02,0.537,2.7,2.379128155
2021/01/14 20:03,0.54,2.9,2.361164741
2021/01/14 20:04,0.515,2.6,2.369761053
2021/01/14 20:05,0.505,2.5,2.369746717
2021/01/14 20:06,0.525,2.7,2.370450866
2021/01/14 20:07,0.528,2,2.373179363
2021/01/14 20:08,0.519,2.5,2.375816291
2021/01/14 20:09,0.538,2.4,2.370103526
2021/01/14 20:10,0.538,2.1,2.370103526
2021/01/14 20:11,0.5,2.9,2.36974503
2021/01/14 20:12,0.506,2.9,2.369747271
2021/01/14 20:13,0.551,2.4,2.429253779
2021/01/14 20:14,0.53,2.8,2.367656514
2021/01/14 20:15,0.551,2.2,2.429253779
2021/01/14 20:16,0.555,2.9,2.531397033
2021/01/14 20:17,0.522,2.1,2.375844136
2021/01/14 20:18,0.529,2.4,2.373225404
2021/01/14 20:19,0.545,2.2,2.413935234
2021/01/14 20:20,0.505,2.1,2.369746717
2021/01/14 20:21,0.501,2,2.369745262
2021/01/14 20:22,0.507,2.3,2.369747933
2021/01/14 20:23,0.5,2.2,2.36974503
2021/01/14 20:24,0.52,2.9,2.375823817
2021/01/14 20:25,0.556,2.3,2.529277926
2021/01/14 20:26,0.543,2.5,2.371920192
2021/01/14 20:27,0.56,2.7,2.606790256
2021/01/14 20:28,0.528,2.4,2.373179363
2021/01/14 20:29,0.527,2.5,2.377854068
2021/01/14 20:30,0.538,2.7,2.370103526
2021/01/14 20:31,0.516,2.9,2.36976453
2021/01/14 20:32,0.522,2.6,2.375844136
2021/01/14 20:33,0.522,2.6,2.375844136
2021/01/14 20:34,0.524,3,2.370430522
2021/01/14 20:35,0.527,2.9,2.377854068
2021/01/14 20:36,0.525,2.1,2.370450866
2021/01/14 20:38,0.554,3,2.456623383
2021/01/14 20:39,0.558,2.3,2.591054574
2021/01/14 20:40,0.5,2.4,2.36974503
2021/01/14 20:41,0.514,2.9,2.369758176
2021/01/14 20:42,0.543,2.6,2.371920192
2021/01/14 20:43,0.56,2.6,2.606790256
2021/01/14 20:44,0.515,2.7,2.369761053
2021/01/14 20:45,0.536,2.3,2.382371671
2021/01/14 20:46,0.528,2.5,2.373179363
2021/01/14 20:47,0.521,2.9,2.375832976
2021/01/14 20:48,0.525,2.5,2.370450866
2021/01/14 20:49,0.509,2.6,2.369749673
2021/01/14 20:50,0.554,2.6,2.456623383
2021/01/14 20:51,0.521,2,2.375832976
2021/01/14 20:52,0.529,2.3,2.373225404
2021/01/14 20:53,0.55,2,2.427961742
2021/01/14 20:54,0.546,2.4,2.415524801
2021/01/14 20:55,0.518,2.6,2.369773841
2021/01/14 20:56,0.52,2.8,2.375823817
2021/01/14 20:57,0.54,2.6,2.361164741
2021/01/14 20:58,0.552,3,2.433834955
2021/01/14 20:59,0.518,2.4,2.369773841
2021/01/14 21:00,0.528,2.5,2.373179363
2021/01/14 21:01,0.526,2.2,2.377823529
2021/01/14 21:02,0.513,2.2,2.369755793
2021/01/14 21:03,0.509,2.1,2.369749673
2021/01/14 21:04,0.537,2.4,2.379128155
2021/01/14 21:05,0.542,2.5,2.37105466
2021/01/14 21:18,0.56,2.8,2.606790256
2021/01/14 21:19,0.525,3,2.370450866
2021/01/14 21:20,0.533,2.2,2.376099501
2021/01/14 21:21,0.544,2.1,2.412633094
2021/01/14 21:23,0.555,3,2.531397033
2021/01/14 21:24,0.527,2.6,2.377854068
2021/01/14 22:31,0.512,2.9,2.369753817
2021/01/14 22:32,0.524,2.2,2.370430522
2021/01/14 22:33,0.539,2.5,2.364781072
2021/01/14 22:34,0.543,2.2,2.371920192
2021/01/14 22:35,0.507,2.6,2.369747933
2021/01/14 22:36,0.535,2.2,2.380923534
2021/01/14 22:37,0.535,2.1,2.380923534
2021/01/14 22:38,0.531,2.6,2.367726193
2021/01/14 22:39,0.513,2.5,2.369755793
2021/01/14 22:40,0.555,2.5,2.531397033
2021/01/14 22:41,0.523,2.2,2.370413888
2021/01/14 22:42,0.544,2.8,2.412633094
2021/01/14 22:43,0.553,2.9,2.436873245
2021/01/14 22:44,0.548,2.5,2.467479018
2021/01/14 22:45,0.53,2.8,2.367656514
2021/01/14 22:46,0.511,2.3,2.369752175
2021/01/14 22:47,0.513,2.8,2.369755793
2021/01/14 22:48,0.553,2.4,2.436873245
2021/01/14 22:49,0.536,2.7,2.382371671
2021/01/14 22:50,0.554,2.1,2.456623383
2021/01/14 22:51,0.51,2.9,2.36975081
2021/01/14 22:52,0.527,2.3,2.377854068
2021/01/14 22:53,0.51,2.3,2.36975081
2021/01/14 22:54,0.525,2.4,2.370450866
2021/01/14 22:55,0.551,2.7,2.429253779
2021/01/14 22:56,0.547,2.5,2.465143749
2021/01/14 22:57,0.502,2.9,2.369745537
2021/01/14 22:58,0.501,2.6,2.369745262
2021/01/14 22:59,0.515,2.9,2.369761053
2021/01/14 23:00,0.512,2.5,2.369753817
2021/01/14 23:01,0.536,2.1,2.382371671
2021/01/14 23:02,0.536,2.4,2.382371671
2021/01/14 23:03,0.51,2.8,2.36975081
2021/01/14 23:04,0.539,2.7,2.364781072
2021/01/14 23:05,0.546,2.3,2.415524801
2021/01/14 23:06,0.501,2.8,2.369745262
2021/01/14 23:07,0.541,2.2,2.376694946
2021/01/14 23:08,0.517,2.3,2.369768739
2021/01/14 23:09,0.555,2.3,2.531397033
2021/01/14 23:10,0.535,2.5,2.380923534
2021/01/14 23:11,0.528,2.7,2.373179363
2021/01/14 23:12,0.502,2.3,2.369745537
2021/01/14 23:13,0.518,2.6,2.369773841
2021/01/14 23:14,0.503,2.7,2.369745864
2021/01/14 23:15,0.553,2.2,2.436873245
2021/01/14 23:16,0.512,2.9,2.369753817
2021/01/14 23:17,0.546,2.9,2.415524801
2021/01/14 23:18,0.517,2.2,2.369768739
2021/01/14 23:19,0.514,2.5,2.369758176
2021/01/14 23:20,0.555,3,2.531397033
2021/01/14 23:21,0.541,2.1,2.376694946
2021/01/14 23:22,0.54,2.5,2.361164741
2021/01/14 23:23,0.536,2.3,2.382371671
2021/01/14 23:24,0.515,3,2.369761053
2021/01/14 23:25,0.56,2.6,2.606790256
2021/01/14 23:26,0.532,2.5,2.371003168
2021/01/14 23:27,0.552,2,2.433834955
2021/01/14 23:28,0.507,2.6,2.369747933
2021/01/14 23:29,0.514,2.5,2.369758176
2021/01/14 23:30,0.517,2.8,2.369768739
2021/01/14 23:31,0.551,2.6,2.429253779
2021/01/14 23:32,0.556,2,2.529277926
2021/01/14 23:33,0.535,2.9,2.380923534
2021/01/14 23:34,0.522,2.6,2.375844136
2021/01/14 23:35,0.559,2.6,2.618402585
2021/01/14 23:36,0.518,2.1,2.369773841
2021/01/14 23:37,0.5,2.2,2.36974503
2021/01/14 23:38,0.559,2,2.618402585
2021/01/14 23:39,0.536,3,2.382371671
2021/01/14 23:40,0.533,3,2.376099501
2021/01/14 23:41,0.517,3,2.369768739
2021/01/14 23:42,0.558,3,2.591054574
2021/01/14 23:43,0.552,2.7,2.433834955
2021/01/14 23:44,0.549,2,2.470282615
2021/01/14 23:45,0.507,3,2.369747933
2021/01/14 23:46,0.532,2.1,2.371003168
2021/01/14 23:47,0.53,2.4,2.367656514
2021/01/14 23:48,0.502,2.8,2.369745537
2021/01/14 23:49,0.531,2.9,2.367726193
2021/01/14 23:50,0.547,2.9,2.465143749
2021/01/14 23:51,0.539,2.6,2.364781072
2021/01/14 23:52,0.531,2.3,2.367726193
2021/01/14 23:53,0.551,2.8,2.429253779
